V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1.17656255181218,0.323797640378087,0.536927047266024,1.04700168087103,-0.36865216147228497,-0.7285863657216519,0.0846778099656587,-0.0692464738031954,-0.26638869274334,0.155314911583492,1.53577583806166,1.01994669242355,-0.0965113449258387,0.573022992080547,0.21521415576978198,0.265249486354361,-0.612064364204661,0.0938213059720719,-0.0648899877365136,-0.137257512587843,-0.10962728865316498,-0.341365351415902,0.0578450527839203,0.499179789919147,0.4152112120404621,-0.581948633482109,0.0154721345014901,0.0180650394575584,4.67,0
0.6811094859498571,-3.9347763151814004,-3.8018274500424396,-1.14746778297694,-0.735540319426235,-0.501096846575689,1.03886506537126,-0.626979162034047,-2.27442282250924,1.52778238399941,-0.007687514921363509,-1.08740278319427,-0.720269887364957,0.85518460671133,-1.07001113325829,-0.869661103677111,0.395302099506992,0.6356946623052541,0.249401172890778,1.3418091809864199,0.6522018022050329,0.27268394168870796,-0.9821505930424158,0.16590043879948999,0.36025089984718894,0.19532074419724,-0.256272932445752,0.0565009044745616,912.0,0
1.14072867493278,0.453483633079527,0.247010003149657,2.38313244172575,0.34328707304931105,0.43280352351133794,0.0933800713658686,0.17330981614204,-0.8089993344715899,0.775435674669043,0.726217545284686,0.347647517325707,-0.806752202074433,0.531267896298574,-0.806537635345123,0.15499600889771697,-0.31993534711592797,-0.33554986588197305,-0.6489940694885009,-0.23218454118380102,-0.0038017561836118,0.0585555861108052,-0.121176859332008,-0.3042148593211,0.6458929357962521,0.122599888636919,-0.0121148193781519,-0.00594502518768014,1.0,0
-1.1070732901366598,-3.2989023466236205,-0.1840918889409,-1.79574386263204,2.13756366364123,-1.6849921773817802,-2.01560556429795,-0.00718094802805945,-0.165759743554069,0.8696593384343628,-1.02784663972473,-3.2206992232070397,3.00700838006838,0.794678680771808,-1.50435085483226,-0.38098514179238396,0.667344424361253,0.676137653331258,-0.419468583176502,0.34826925776079803,0.13064754743836499,0.329445035547308,0.927655962168085,-0.0495602056297995,-1.89286586139617,-0.5754311298827239,0.266573084669774,0.41418376065747403,62.1,0
-0.314818210584509,0.866839147946057,-0.124576641190369,-0.627637706382175,2.65176169221357,3.4281277778015697,0.194636636605662,0.67067418797039,-0.44265841483022494,0.133498510544592,0.148565758031525,-0.474103184393633,-0.0113190314368511,-0.41022330503746995,1.6489791462230603,0.21839446330632198,-0.239475290347652,0.422932645839879,1.2749860738618501,0.40232883410895204,-0.312773896986473,-0.799494296210312,-0.0644884326630717,0.953062238181359,-0.429550127615271,0.158225104114658,0.0769427356959346,-0.0150512571594898,2.67,0
-0.7132655233833951,0.8691317657256271,0.330114127691021,0.90227541221365,0.520835942850439,-0.537035840825657,0.301954527265917,0.20911665290207698,-0.7324408031474109,-0.266401998717856,-1.1601420245127199,0.48939024341639203,1.5542764121764099,0.27132979059567897,0.936913349342059,0.041773913277893995,-0.43747695521095,0.240087372827437,0.694507997195951,-0.125640240808164,0.11440488493873101,0.412488644999981,0.22317987151569998,-0.43052245881208795,0.109774317441376,-0.274568845415547,-0.10806725626248401,-0.0753175840785533,4.95,0
1.2190601492759099,-0.20770760559296,0.7828093512623922,0.27165461409204894,-0.45665759564797,0.41420092530556896,-0.675132897013956,0.0577137656229038,0.601970300411833,-0.178378037799962,-1.38282181165818,0.560971070059443,2.15012144054546,-0.6229416552398609,1.536766447122,1.1899656358947701,-1.2823990463983401,0.665347563750583,-0.0811850988682009,0.166220904245966,0.17037157444262305,0.541009618552035,-0.257175323272422,-0.9045336563649959,0.414090143646885,0.6535652893502579,0.0145831286800524,0.0273198301167238,47.65,0
0.6839181839407061,0.329216163511858,-1.69302531096804,-1.12364422001265,2.6621766680885295,3.5637310785710095,-0.309290991369232,-0.0433692640080632,0.0506269712852754,-0.36161946586262605,0.0032312965668722803,0.183031247881709,-0.22896080255658202,0.8391244146458959,1.40364212372637,-0.6093575472791889,-0.37047763819317603,0.0768858921496821,0.130976462158568,-0.193571022098557,1.07218827091068,0.671990447087094,-0.208488445792321,0.7350285183244659,0.633443669197182,-0.281231280019685,0.29968612496520197,0.293388772262403,1.0,0
-1.12782007276595,1.46134177085812,0.526672870617796,-0.15899794729819,0.353157757475784,-1.5391960943252099,0.72738270251701,0.29927503581599796,-0.7787677311834441,-1.6625880269293,-0.435397848010138,-1.14007988388685,-1.7222994270597198,-0.8090244470493471,0.541667595842263,0.882181261896181,1.09439236198652,0.594783783108478,-0.8239860836120341,-0.22983065395318697,-0.0680020686120766,-0.494913587345875,-0.343488599100068,0.222014326964754,0.5412706934904971,0.295158111494885,-0.145161304776853,-0.00259187428295471,0.76,0
-1.7577938917599898,0.821893614697364,2.52948161979867,-0.328198228349407,-0.9020617644378729,0.7398031960913141,-0.119755145007264,-0.7976910945825529,0.7395077223210259,3.4585174582175497,1.49440354032187,-0.788336268944408,-1.25881531798993,-1.21665528987384,1.4768633165821898,-1.7250004894151598,-0.589340722863319,2.1415963188339697,-0.8833098977655821,-0.165371728320314,0.0284906229818732,0.778324501972428,-0.0730341620480002,0.135779781606437,-0.955392732886916,-0.5036130661475129,-1.8342807788391102,-0.585528283148285,10.0,0
0.34927704693896994,-2.53949294786732,0.645773477610495,-0.503734101496225,-1.79285207584029,0.9865123376399221,-0.9272621137207661,0.219742969297513,4.58370173086934,-1.99680409339553,-1.72263033669242,-2.4866832570378903,0.5159724299088471,0.509013078330519,-1.17012526149959,-0.560609389520666,0.889733391938494,1.00933207348984,1.3468254049667299,0.7933715428289491,0.10530773759094302,0.0289271029038927,-0.7410567145497892,-0.9657563299418309,0.49104079888689506,0.314924699458182,-0.0317493640348727,0.0890218208315428,488.99,0
-0.411809717463036,1.0234273615561,1.2641027125421298,0.0255064316901838,0.233213481617185,-0.549449215458867,0.5827041040386479,0.0847131699011882,-0.353954734523139,-0.5428048504634879,-0.0365346986716209,-0.134240246283214,-0.17157873779117003,-0.34534894262888,1.17691882623035,0.101378076761738,0.303302253850524,-0.5537641948004399,-0.447086898776009,0.0729502523088792,-0.23651425443108604,-0.599368849926802,0.0231238825640444,0.0153912475451674,-0.24129413933751198,0.102528579074638,0.2592831237965,0.0950536876027737,1.98,0
-1.1666356016218602,1.38904743035879,1.8144343231595799,-0.24407696828918804,0.326654742202437,-0.17367871329570003,0.946169352780424,-0.4436046825700711,1.95291795226616,1.33814161441393,2.8651207900097204,-2.41724479919257,0.573795613954474,1.07986335988249,-0.10095790948291199,-0.273513921332435,0.142651038000762,-0.13821482995133402,-0.435689842203934,0.683068517310503,-0.5771488744975799,-0.596897832875314,-0.014434833107333,0.10488229875302199,-0.24390356692434698,-0.0311911781635012,0.169559562972971,-0.293329468549046,8.99,0
-1.15606755739674,0.26028768835273103,1.1562868457366202,-1.62851921750108,-0.336503005676946,-1.49376042976226,-0.0800787738607676,0.317056600789304,-1.6076369001408501,-0.12494843867335399,-0.44478924495441996,-0.536859936243595,0.173637432784292,0.119743390428716,0.007935821784990141,1.35598133094956,0.260224402755905,-1.82781636894591,0.204019026913214,0.2302852113283,-0.221842736509156,-1.07204574268295,-0.000835708153916093,0.329366786619409,0.37184730838249697,-0.706482148627277,0.0697101454166238,-0.107622090993737,8.0,0
